product_seq,product_idx,inactive,description,company_prefix,item_reference,indicator_digit,external_upc,external_plu,gtin,company_name
5030,138092,N,MANDARIN CLEMENTINE 10lb CARTON 032 FANCY ,791928,44374,1,7.92E+11,4450,10791928443747,"KINGS RIVER PACKING, LP"
8796,468476,N,MANDARIN CLEMENTINE 10lb CARTON 032 CPK MAND POPI FANCY ,791928,44374,1,7.92E+11,,10791928443747,"KINGS RIVER PACKING, LP"
8797,468478,N,MANDARIN CLEMENTINE 10lb CARTON 036 CPK MAND POPI FANCY ,791928,44375,1,7.92E+11,,10791928443754,"KINGS RIVER PACKING, LP"
5031,449603,N,MANDARIN CLEMENTINE 10lb CARTON 036 FANCY ,791928,44375,1,7.92E+11,4450,10791928443754,"KINGS RIVER PACKING, LP"
5032,140932,N,MANDARIN CLEMENTINE 10lb CARTON 040 FANCY ,791928,44376,1,7.92E+11,4450,10791928443761,"KINGS RIVER PACKING, LP"
8798,468480,N,MANDARIN CLEMENTINE 10lb CARTON 040 CPK MAND POPI FANCY ,791928,44376,1,7.92E+11,,10791928443761,"KINGS RIVER PACKING, LP"
8799,468482,N,MANDARIN CLEMENTINE 10lb CARTON 044 CPK MAND POPI FANCY ,791928,44377,1,7.92E+11,,10791928443778,"KINGS RIVER PACKING, LP"
5033,449604,N,MANDARIN CLEMENTINE 10lb CARTON 044 FANCY ,791928,44377,1,7.92E+11,4450,10791928443778,"KINGS RIVER PACKING, LP"
5034,449605,N,MANDARIN CLEMENTINE 20lbNET 015 EXP FANCY ,791928,44378,1,7.92E+11,4450,10791928443785,"KINGS RIVER PACKING, LP"
5035,449606,N,MANDARIN CLEMENTINE 20lbNET 018 EXP FANCY ,791928,44379,1,7.92E+11,4450,10791928443792,"KINGS RIVER PACKING, LP"
5036,449607,N,MANDARIN CLEMENTINE 20lbNET 021 EXP FANCY ,791928,44380,1,7.92E+11,4450,10791928443808,"KINGS RIVER PACKING, LP"
5037,449608,N,MANDARIN CLEMENTINE 20lbNET 024 EXP FANCY ,791928,44381,1,7.92E+11,4450,10791928443815,"KINGS RIVER PACKING, LP"
5038,449609,N,MANDARIN CLEMENTINE 20lbNET 028 EXP FANCY ,791928,44382,1,7.92E+11,4450,10791928443822,"KINGS RIVER PACKING, LP"
5039,449610,N,MANDARIN CLEMENTINE 20lbNET 032 EXP FANCY ,791928,44383,1,7.92E+11,4450,10791928443839,"KINGS RIVER PACKING, LP"
5040,449611,N,MANDARIN CLEMENTINE 20lbNET 036 EXP FANCY ,791928,44384,1,7.92E+11,4450,10791928443846,"KINGS RIVER PACKING, LP"
5041,449612,N,MANDARIN CLEMENTINE 20lbNET 040 EXP FANCY ,791928,44385,1,7.92E+11,4450,10791928443853,"KINGS RIVER PACKING, LP"
5042,449613,N,MANDARIN CLEMENTINE 20lbNET 044 EXP FANCY ,791928,44386,1,7.92E+11,4450,10791928443860,"KINGS RIVER PACKING, LP"
5043,449614,N,MANDARIN CLEMENTINE 20lbNET 001 EXP FANCY ,791928,44387,1,7.92E+11,4450,10791928443877,"KINGS RIVER PACKING, LP"
5044,449615,N,MANDARIN CLEMENTINE 20lbNET 002 EXP FANCY ,791928,44388,1,7.92E+11,4450,10791928443884,"KINGS RIVER PACKING, LP"
5045,449616,N,MANDARIN CLEMENTINE 20lbNET 003 EXP FANCY ,791928,44389,1,7.92E+11,4450,10791928443891,"KINGS RIVER PACKING, LP"
5046,449617,N,MANDARIN CLEMENTINE 20lbNET 004 EXP FANCY ,791928,44390,1,7.92E+11,4450,10791928443907,"KINGS RIVER PACKING, LP"
5047,449618,N,MANDARIN CLEMENTINE 20lbNET 005 EXP FANCY ,791928,44391,1,7.92E+11,4450,10791928443914,"KINGS RIVER PACKING, LP"
5048,449619,N,MANDARIN CLEMENTINE 20lbNET 006 EXP FANCY ,791928,44392,1,7.92E+11,4450,10791928443921,"KINGS RIVER PACKING, LP"
5049,449620,N,MANDARIN CLEMENTINE 20lbNET 009 EXP FANCY ,791928,44393,1,7.92E+11,4450,10791928443938,"KINGS RIVER PACKING, LP"
5050,449621,N,MANDARIN CLEMENTINE 20lbNET 012 EXP FANCY ,791928,44394,1,7.92E+11,4450,10791928443945,"KINGS RIVER PACKING, LP"
5051,449622,N,MANDARIN CLEMENTINE 20lbNET 01X EXP FANCY ,791928,44395,1,7.92E+11,4450,10791928443952,"KINGS RIVER PACKING, LP"
5052,449623,N,MANDARIN CLEMENTINE 20lbNET 1XX EXP FANCY ,791928,44396,1,7.92E+11,4450,10791928443969,"KINGS RIVER PACKING, LP"
5053,398903,N,MANDARIN CLEMENTINE 20lbNET 015 FANCY ,791928,44397,1,7.92E+11,4450,10791928443976,"KINGS RIVER PACKING, LP"
5054,140692,N,MANDARIN CLEMENTINE 20lbNET 018 FANCY ,791928,44398,1,7.92E+11,4450,10791928443983,"KINGS RIVER PACKING, LP"
5055,159549,N,MANDARIN CLEMENTINE 20lbNET 021 FANCY ,791928,44399,1,7.92E+11,4450,10791928443990,"KINGS RIVER PACKING, LP"
5056,137796,N,MANDARIN CLEMENTINE 20lbNET 024 FANCY ,791928,44400,1,7.92E+11,4450,10791928444003,"KINGS RIVER PACKING, LP"
5057,137612,N,MANDARIN CLEMENTINE 20lbNET 028 FANCY ,791928,44401,1,7.92E+11,4450,10791928444010,"KINGS RIVER PACKING, LP"
5058,137919,N,MANDARIN CLEMENTINE 20lbNET 032 FANCY ,791928,44402,1,7.92E+11,4450,10791928444027,"KINGS RIVER PACKING, LP"
5059,137907,N,MANDARIN CLEMENTINE 20lbNET 036 FANCY ,791928,44403,1,7.92E+11,4450,10791928444034,"KINGS RIVER PACKING, LP"
5060,449624,N,MANDARIN CLEMENTINE 20lbNET 040 FANCY ,791928,44404,1,7.92E+11,4450,10791928444041,"KINGS RIVER PACKING, LP"
5061,449625,N,MANDARIN CLEMENTINE 20lbNET 044 FANCY ,791928,44405,1,7.92E+11,4450,10791928444058,"KINGS RIVER PACKING, LP"
5062,449626,N,MANDARIN CLEMENTINE 20lbNET 001 FANCY ,791928,44406,1,7.92E+11,4450,10791928444065,"KINGS RIVER PACKING, LP"
5063,449627,N,MANDARIN CLEMENTINE 20lbNET 002 FANCY ,791928,44407,1,7.92E+11,4450,10791928444072,"KINGS RIVER PACKING, LP"
5064,449628,N,MANDARIN CLEMENTINE 20lbNET 003 FANCY ,791928,44408,1,7.92E+11,4450,10791928444089,"KINGS RIVER PACKING, LP"
5065,449629,N,MANDARIN CLEMENTINE 20lbNET 004 FANCY ,791928,44409,1,7.92E+11,4450,10791928444096,"KINGS RIVER PACKING, LP"
5066,449630,N,MANDARIN CLEMENTINE 20lbNET 005 FANCY ,791928,44410,1,7.92E+11,4450,10791928444102,"KINGS RIVER PACKING, LP"
5067,449631,N,MANDARIN CLEMENTINE 20lbNET 006 FANCY ,791928,44411,1,7.92E+11,4450,10791928444119,"KINGS RIVER PACKING, LP"
5068,449632,N,MANDARIN CLEMENTINE 20lbNET 009 FANCY ,791928,44412,1,7.92E+11,4450,10791928444126,"KINGS RIVER PACKING, LP"
5069,449633,N,MANDARIN CLEMENTINE 20lbNET 012 FANCY ,791928,44413,1,7.92E+11,4450,10791928444133,"KINGS RIVER PACKING, LP"
5070,449634,N,MANDARIN CLEMENTINE 20lbNET 01X FANCY ,791928,44414,1,7.92E+11,4450,10791928444140,"KINGS RIVER PACKING, LP"
5071,449635,N,MANDARIN CLEMENTINE 20lbNET 1XX FANCY ,791928,44415,1,7.92E+11,4450,10791928444157,"KINGS RIVER PACKING, LP"
5072,449636,N,MANDARIN CLEMENTINE 22lbNET 015 EXP FANCY ,791928,44416,1,7.92E+11,4450,10791928444164,"KINGS RIVER PACKING, LP"
5073,449637,N,MANDARIN CLEMENTINE 22lbNET 018 EXP FANCY ,791928,44417,1,7.92E+11,4450,10791928444171,"KINGS RIVER PACKING, LP"
5074,449638,N,MANDARIN CLEMENTINE 22lbNET 021 EXP FANCY ,791928,44418,1,7.92E+11,4450,10791928444188,"KINGS RIVER PACKING, LP"
5075,449639,N,MANDARIN CLEMENTINE 22lbNET 024 EXP FANCY ,791928,44419,1,7.92E+11,4450,10791928444195,"KINGS RIVER PACKING, LP"
5076,449640,N,MANDARIN CLEMENTINE 22lbNET 028 EXP FANCY ,791928,44420,1,7.92E+11,4450,10791928444201,"KINGS RIVER PACKING, LP"
5077,449641,N,MANDARIN CLEMENTINE 22lbNET 032 EXP FANCY ,791928,44421,1,7.92E+11,4450,10791928444218,"KINGS RIVER PACKING, LP"
5078,449642,N,MANDARIN CLEMENTINE 22lbNET 036 EXP FANCY ,791928,44422,1,7.92E+11,4450,10791928444225,"KINGS RIVER PACKING, LP"
5079,449643,N,MANDARIN CLEMENTINE 22lbNET 040 EXP FANCY ,791928,44423,1,7.92E+11,4450,10791928444232,"KINGS RIVER PACKING, LP"
5080,449644,N,MANDARIN CLEMENTINE 22lbNET 044 EXP FANCY ,791928,44424,1,7.92E+11,4450,10791928444249,"KINGS RIVER PACKING, LP"
5081,449645,N,MANDARIN CLEMENTINE 22lbNET 015 FANCY ,791928,44425,1,7.92E+11,4450,10791928444256,"KINGS RIVER PACKING, LP"
5082,449646,N,MANDARIN CLEMENTINE 22lbNET 018 FANCY ,791928,44426,1,7.92E+11,4450,10791928444263,"KINGS RIVER PACKING, LP"
5083,449647,N,MANDARIN CLEMENTINE 22lbNET 021 FANCY ,791928,44427,1,7.92E+11,4450,10791928444270,"KINGS RIVER PACKING, LP"
5084,449648,N,MANDARIN CLEMENTINE 22lbNET 024 FANCY ,791928,44428,1,7.92E+11,4450,10791928444287,"KINGS RIVER PACKING, LP"
5085,449649,N,MANDARIN CLEMENTINE 22lbNET 028 FANCY ,791928,44429,1,7.92E+11,4450,10791928444294,"KINGS RIVER PACKING, LP"
5086,449650,N,MANDARIN CLEMENTINE 22lbNET 032 FANCY ,791928,44430,1,7.92E+11,4450,10791928444300,"KINGS RIVER PACKING, LP"
5087,449651,N,MANDARIN CLEMENTINE 22lbNET 036 FANCY ,791928,44431,1,7.92E+11,4450,10791928444317,"KINGS RIVER PACKING, LP"
5088,449652,N,MANDARIN CLEMENTINE 22lbNET 040 FANCY ,791928,44432,1,7.92E+11,4450,10791928444324,"KINGS RIVER PACKING, LP"
5089,449653,N,MANDARIN CLEMENTINE 22lbNET 044 FANCY ,791928,44433,1,7.92E+11,4450,10791928444331,"KINGS RIVER PACKING, LP"
5090,409530,N,MANDARIN CLEMENTINE 25lb CARTON 001 EXP FANCY ,791928,44434,1,7.92E+11,4450,10791928444348,"KINGS RIVER PACKING, LP"
5091,449567,N,MANDARIN CLEMENTINE 25lb CARTON 01X EXP FANCY ,791928,44435,1,7.92E+11,4450,10791928444355,"KINGS RIVER PACKING, LP"
5092,449569,N,MANDARIN CLEMENTINE 25lb CARTON 1XX EXP FANCY ,791928,44436,1,7.92E+11,4450,10791928444362,"KINGS RIVER PACKING, LP"
5093,449654,N,MANDARIN CLEMENTINE 25lb CARTON 1XXX EXP FANCY ,791928,44437,1,7.92E+11,4450,10791928444379,"KINGS RIVER PACKING, LP"
5094,449557,N,MANDARIN CLEMENTINE 25lb CARTON 002 EXP FANCY ,791928,44438,1,7.92E+11,4450,10791928444386,"KINGS RIVER PACKING, LP"
5095,449559,N,MANDARIN CLEMENTINE 25lb CARTON 003 EXP FANCY ,791928,44439,1,7.92E+11,4450,10791928444393,"KINGS RIVER PACKING, LP"
5096,449561,N,MANDARIN CLEMENTINE 25lb CARTON 004 EXP FANCY ,791928,44440,1,7.92E+11,4450,10791928444409,"KINGS RIVER PACKING, LP"
5097,449563,N,MANDARIN CLEMENTINE 25lb CARTON 005 EXP FANCY ,791928,44441,1,7.92E+11,4450,10791928444416,"KINGS RIVER PACKING, LP"
5098,449565,N,MANDARIN CLEMENTINE 25lb CARTON 006 EXP FANCY ,791928,44442,1,7.92E+11,4450,10791928444423,"KINGS RIVER PACKING, LP"
5099,122785,N,MANDARIN CLEMENTINE 25lb CARTON 007 EXP FANCY ,791928,44443,1,7.92E+11,4450,10791928444430,"KINGS RIVER PACKING, LP"
5100,122813,N,MANDARIN CLEMENTINE 25lb CARTON 009 EXP FANCY ,791928,44444,1,7.92E+11,4450,10791928444447,"KINGS RIVER PACKING, LP"
5101,122840,N,MANDARIN CLEMENTINE 25lb CARTON 012 EXP FANCY ,791928,44445,1,7.92E+11,4450,10791928444454,"KINGS RIVER PACKING, LP"
5102,122867,N,MANDARIN CLEMENTINE 25lb CARTON 015 EXP FANCY ,791928,44446,1,7.92E+11,4450,10791928444461,"KINGS RIVER PACKING, LP"
5103,122894,N,MANDARIN CLEMENTINE 25lb CARTON 018 EXP FANCY ,791928,44447,1,7.92E+11,4450,10791928444478,"KINGS RIVER PACKING, LP"
5104,449655,N,MANDARIN CLEMENTINE 25lb CARTON 020 EXP FANCY ,791928,44448,1,7.92E+11,4450,10791928444485,"KINGS RIVER PACKING, LP"
5105,122921,N,MANDARIN CLEMENTINE 25lb CARTON 021 EXP FANCY ,791928,44449,1,7.92E+11,4450,10791928444492,"KINGS RIVER PACKING, LP"
5106,449656,N,MANDARIN CLEMENTINE 25lb CARTON 022 EXP FANCY ,791928,44450,1,7.92E+11,4450,10791928444508,"KINGS RIVER PACKING, LP"
5107,122947,N,MANDARIN CLEMENTINE 25lb CARTON 024 EXP FANCY ,791928,44451,1,7.92E+11,4450,10791928444515,"KINGS RIVER PACKING, LP"
5108,449657,N,MANDARIN CLEMENTINE 25lb CARTON 025 EXP FANCY ,791928,44452,1,7.92E+11,4450,10791928444522,"KINGS RIVER PACKING, LP"
5109,122973,N,MANDARIN CLEMENTINE 25lb CARTON 028 EXP FANCY ,791928,44453,1,7.92E+11,4450,10791928444539,"KINGS RIVER PACKING, LP"
5110,123000,N,MANDARIN CLEMENTINE 25lb CARTON 032 EXP FANCY ,791928,44454,1,7.92E+11,4450,10791928444546,"KINGS RIVER PACKING, LP"
5111,123026,N,MANDARIN CLEMENTINE 25lb CARTON 036 EXP FANCY ,791928,44455,1,7.92E+11,4450,10791928444553,"KINGS RIVER PACKING, LP"
5112,123053,N,MANDARIN CLEMENTINE 25lb CARTON 040 EXP FANCY ,791928,44456,1,7.92E+11,4450,10791928444560,"KINGS RIVER PACKING, LP"
5113,123080,N,MANDARIN CLEMENTINE 25lb CARTON 044 EXP FANCY ,791928,44457,1,7.92E+11,4450,10791928444577,"KINGS RIVER PACKING, LP"
5114,449658,N,MANDARIN CLEMENTINE 25lb CARTON 050 EXP FANCY ,791928,44458,1,7.92E+11,4450,10791928444584,"KINGS RIVER PACKING, LP"
5115,123107,N,MANDARIN CLEMENTINE 25lb CARTON 056 EXP FANCY ,791928,44459,1,7.92E+11,4450,10791928444591,"KINGS RIVER PACKING, LP"
5116,367071,N,MANDARIN CLEMENTINE 25lb CARTON 001 FANCY ,791928,44460,1,7.92E+11,4450,10791928444607,"KINGS RIVER PACKING, LP"
5117,381219,N,MANDARIN CLEMENTINE 25lb CARTON 01X FANCY ,791928,44461,1,7.92E+11,4450,10791928444614,"KINGS RIVER PACKING, LP"
5118,139486,N,MANDARIN CLEMENTINE 25lb CARTON 1XX FANCY ,791928,44462,1,7.92E+11,4450,10791928444621,"KINGS RIVER PACKING, LP"
5119,449659,N,MANDARIN CLEMENTINE 25lb CARTON 1XXX FANCY ,791928,44463,1,7.92E+11,4450,10791928444638,"KINGS RIVER PACKING, LP"
5120,367083,N,MANDARIN CLEMENTINE 25lb CARTON 002 FANCY ,791928,44464,1,7.92E+11,4450,10791928444645,"KINGS RIVER PACKING, LP"
5121,367043,N,MANDARIN CLEMENTINE 25lb CARTON 003 FANCY ,791928,44465,1,7.92E+11,4450,10791928444652,"KINGS RIVER PACKING, LP"
5122,368511,N,MANDARIN CLEMENTINE 25lb CARTON 004 FANCY ,791928,44466,1,7.92E+11,4450,10791928444669,"KINGS RIVER PACKING, LP"
5123,370297,N,MANDARIN CLEMENTINE 25lb CARTON 005 FANCY ,791928,44467,1,7.92E+11,4450,10791928444676,"KINGS RIVER PACKING, LP"
5124,381161,N,MANDARIN CLEMENTINE 25lb CARTON 006 FANCY ,791928,44468,1,7.92E+11,4450,10791928444683,"KINGS RIVER PACKING, LP"
5125,138178,N,MANDARIN CLEMENTINE 25lb CARTON 007 FANCY ,791928,44469,1,7.92E+11,4450,10791928444690,"KINGS RIVER PACKING, LP"
5126,27010,N,MANDARIN CLEMENTINE 25lb CARTON 009 FANCY ,791928,44470,1,7.92E+11,4450,10791928444706,"KINGS RIVER PACKING, LP"
5127,27009,N,MANDARIN CLEMENTINE 25lb CARTON 012 FANCY ,791928,44471,1,7.92E+11,4450,10791928444713,"KINGS RIVER PACKING, LP"
5128,27008,N,MANDARIN CLEMENTINE 25lb CARTON 015 FANCY ,791928,44472,1,7.92E+11,4450,10791928444720,"KINGS RIVER PACKING, LP"
5129,27007,N,MANDARIN CLEMENTINE 25lb CARTON 018 FANCY ,791928,44473,1,7.92E+11,4450,10791928444737,"KINGS RIVER PACKING, LP"
5130,449660,N,MANDARIN CLEMENTINE 25lb CARTON 020 FANCY ,791928,44474,1,7.92E+11,4450,10791928444744,"KINGS RIVER PACKING, LP"
5131,27006,N,MANDARIN CLEMENTINE 25lb CARTON 021 FANCY ,791928,44475,1,7.92E+11,4450,10791928444751,"KINGS RIVER PACKING, LP"
5132,449661,N,MANDARIN CLEMENTINE 25lb CARTON 022 FANCY ,791928,44476,1,7.92E+11,4450,10791928444768,"KINGS RIVER PACKING, LP"
5133,27005,N,MANDARIN CLEMENTINE 25lb CARTON 024 FANCY ,791928,44477,1,7.92E+11,4450,10791928444775,"KINGS RIVER PACKING, LP"
5134,449662,N,MANDARIN CLEMENTINE 25lb CARTON 025 FANCY ,791928,44478,1,7.92E+11,4450,10791928444782,"KINGS RIVER PACKING, LP"
5135,27004,N,MANDARIN CLEMENTINE 25lb CARTON 028 FANCY ,791928,44479,1,7.92E+11,4450,10791928444799,"KINGS RIVER PACKING, LP"
5136,27003,N,MANDARIN CLEMENTINE 25lb CARTON 032 FANCY ,791928,44480,1,7.92E+11,4450,10791928444805,"KINGS RIVER PACKING, LP"
5137,27002,N,MANDARIN CLEMENTINE 25lb CARTON 036 FANCY ,791928,44481,1,7.92E+11,4450,10791928444812,"KINGS RIVER PACKING, LP"
5138,27001,N,MANDARIN CLEMENTINE 25lb CARTON 040 FANCY ,791928,44482,1,7.92E+11,4450,10791928444829,"KINGS RIVER PACKING, LP"
5139,27000,N,MANDARIN CLEMENTINE 25lb CARTON 044 FANCY ,791928,44483,1,7.92E+11,4450,10791928444836,"KINGS RIVER PACKING, LP"
5140,449663,N,MANDARIN CLEMENTINE 25lb CARTON 050 FANCY ,791928,44484,1,7.92E+11,4450,10791928444843,"KINGS RIVER PACKING, LP"
5141,449664,N,MANDARIN CLEMENTINE 25lb CARTON 056 FANCY ,791928,44485,1,7.92E+11,4450,10791928444850,"KINGS RIVER PACKING, LP"
5142,449667,N,MANDARIN CLEMENTINE 33lb CARTON 009 EXP FANCY ,791928,44486,1,7.92E+11,4450,10791928444867,"KINGS RIVER PACKING, LP"
5143,449668,N,MANDARIN CLEMENTINE 33lb CARTON 012 EXP FANCY ,791928,44487,1,7.92E+11,4450,10791928444874,"KINGS RIVER PACKING, LP"
5144,449669,N,MANDARIN CLEMENTINE 33lb CARTON 015 EXP FANCY ,791928,44488,1,7.92E+11,4450,10791928444881,"KINGS RIVER PACKING, LP"
5145,449670,N,MANDARIN CLEMENTINE 33lb CARTON 018 EXP FANCY ,791928,44489,1,7.92E+11,4450,10791928444898,"KINGS RIVER PACKING, LP"
5146,449671,N,MANDARIN CLEMENTINE 33lb CARTON 021 EXP FANCY ,791928,44490,1,7.92E+11,4450,10791928444904,"KINGS RIVER PACKING, LP"
5147,156994,N,MANDARIN CLEMENTINE 33lb CARTON 024 EXP FANCY ,791928,44491,1,7.92E+11,4450,10791928444911,"KINGS RIVER PACKING, LP"
5148,405996,N,MANDARIN CLEMENTINE 33lb CARTON 028 EXP FANCY ,791928,44492,1,7.92E+11,4450,10791928444928,"KINGS RIVER PACKING, LP"
5149,449672,N,MANDARIN CLEMENTINE 33lb CARTON 032 EXP FANCY ,791928,44493,1,7.92E+11,4450,10791928444935,"KINGS RIVER PACKING, LP"
5150,406023,N,MANDARIN CLEMENTINE 33lb CARTON 036 EXP FANCY ,791928,44494,1,7.92E+11,4450,10791928444942,"KINGS RIVER PACKING, LP"
5151,407437,N,MANDARIN CLEMENTINE 33lb CARTON 040 EXP FANCY ,791928,44495,1,7.92E+11,4450,10791928444959,"KINGS RIVER PACKING, LP"
5152,449673,N,MANDARIN CLEMENTINE 33lb CARTON 044 EXP FANCY ,791928,44496,1,7.92E+11,4450,10791928444966,"KINGS RIVER PACKING, LP"
5153,449674,N,MANDARIN CLEMENTINE 33lb CARTON 009 FANCY ,791928,44497,1,7.92E+11,4450,10791928444973,"KINGS RIVER PACKING, LP"
5154,449675,N,MANDARIN CLEMENTINE 33lb CARTON 012 FANCY ,791928,44498,1,7.92E+11,4450,10791928444980,"KINGS RIVER PACKING, LP"
5155,137930,N,MANDARIN CLEMENTINE 33lb CARTON 015 FANCY ,791928,44499,1,7.92E+11,4450,10791928444997,"KINGS RIVER PACKING, LP"
5156,137916,N,MANDARIN CLEMENTINE 33lb CARTON 018 FANCY ,791928,44500,1,7.92E+11,4450,10791928445000,"KINGS RIVER PACKING, LP"
5157,137779,N,MANDARIN CLEMENTINE 33lb CARTON 021 FANCY ,791928,44501,1,7.92E+11,4450,10791928445017,"KINGS RIVER PACKING, LP"
5158,137973,N,MANDARIN CLEMENTINE 33lb CARTON 024 FANCY ,791928,44502,1,7.92E+11,4450,10791928445024,"KINGS RIVER PACKING, LP"
5159,137611,N,MANDARIN CLEMENTINE 33lb CARTON 028 FANCY ,791928,44503,1,7.92E+11,4450,10791928445031,"KINGS RIVER PACKING, LP"
5160,138088,N,MANDARIN CLEMENTINE 33lb CARTON 032 FANCY ,791928,44504,1,7.92E+11,4450,10791928445048,"KINGS RIVER PACKING, LP"
5161,137962,N,MANDARIN CLEMENTINE 33lb CARTON 036 FANCY ,791928,44505,1,7.92E+11,4450,10791928445055,"KINGS RIVER PACKING, LP"
5162,137947,N,MANDARIN CLEMENTINE 33lb CARTON 040 FANCY ,791928,44506,1,7.92E+11,4450,10791928445062,"KINGS RIVER PACKING, LP"
5163,449676,N,MANDARIN CLEMENTINE 33lb CARTON 044 FANCY ,791928,44507,1,7.92E+11,4450,10791928445079,"KINGS RIVER PACKING, LP"
5164,449677,N,MANDARIN CLEMENTINE 40lb CARTON 002 EXP FANCY ,791928,44508,1,7.92E+11,4450,10791928445086,"KINGS RIVER PACKING, LP"
5165,449678,N,MANDARIN CLEMENTINE 40lb CARTON 015 EXP FANCY ,791928,44509,1,7.92E+11,4450,10791928445093,"KINGS RIVER PACKING, LP"
5166,449679,N,MANDARIN CLEMENTINE 40lb CARTON 018 EXP FANCY ,791928,44510,1,7.92E+11,4450,10791928445109,"KINGS RIVER PACKING, LP"
5167,449680,N,MANDARIN CLEMENTINE 40lb CARTON 021 EXP FANCY ,791928,44511,1,7.92E+11,4450,10791928445116,"KINGS RIVER PACKING, LP"
5168,449681,N,MANDARIN CLEMENTINE 40lb CARTON 024 EXP FANCY ,791928,44512,1,7.92E+11,4450,10791928445123,"KINGS RIVER PACKING, LP"
5169,449682,N,MANDARIN CLEMENTINE 40lb CARTON 028 EXP FANCY ,791928,44513,1,7.92E+11,4450,10791928445130,"KINGS RIVER PACKING, LP"
5170,449683,N,MANDARIN CLEMENTINE 40lb CARTON 032 EXP FANCY ,791928,44514,1,7.92E+11,4450,10791928445147,"KINGS RIVER PACKING, LP"
5171,449684,N,MANDARIN CLEMENTINE 40lb CARTON 036 EXP FANCY ,791928,44515,1,7.92E+11,4450,10791928445154,"KINGS RIVER PACKING, LP"
5172,449685,N,MANDARIN CLEMENTINE 40lb CARTON 040 EXP FANCY ,791928,44516,1,7.92E+11,4450,10791928445161,"KINGS RIVER PACKING, LP"
5173,449686,N,MANDARIN CLEMENTINE 40lb CARTON 044 EXP FANCY ,791928,44517,1,7.92E+11,4450,10791928445178,"KINGS RIVER PACKING, LP"
5174,449687,N,MANDARIN CLEMENTINE 40lb CARTON 002 FANCY ,791928,44518,1,7.92E+11,4450,10791928445185,"KINGS RIVER PACKING, LP"
5175,413350,N,MANDARIN CLEMENTINE 40lb CARTON 015 FANCY ,791928,44519,1,7.92E+11,4450,10791928445192,"KINGS RIVER PACKING, LP"
5176,137519,N,MANDARIN CLEMENTINE 40lb CARTON 018 FANCY ,791928,44520,1,7.92E+11,4450,10791928445208,"KINGS RIVER PACKING, LP"
5177,137572,N,MANDARIN CLEMENTINE 40lb CARTON 021 FANCY ,791928,44521,1,7.92E+11,4450,10791928445215,"KINGS RIVER PACKING, LP"
5178,137718,N,MANDARIN CLEMENTINE 40lb CARTON 024 FANCY ,791928,44522,1,7.92E+11,4450,10791928445222,"KINGS RIVER PACKING, LP"
5179,449688,N,MANDARIN CLEMENTINE 40lb CARTON 028 FANCY ,791928,44523,1,7.92E+11,4450,10791928445239,"KINGS RIVER PACKING, LP"
5180,138005,N,MANDARIN CLEMENTINE 40lb CARTON 032 FANCY ,791928,44524,1,7.92E+11,4450,10791928445246,"KINGS RIVER PACKING, LP"
5181,449689,N,MANDARIN CLEMENTINE 40lb CARTON 036 FANCY ,791928,44525,1,7.92E+11,4450,10791928445253,"KINGS RIVER PACKING, LP"
5182,137946,N,MANDARIN CLEMENTINE 40lb CARTON 040 FANCY ,791928,44526,1,7.92E+11,4450,10791928445260,"KINGS RIVER PACKING, LP"
5183,449690,N,MANDARIN CLEMENTINE 40lb CARTON 044 FANCY ,791928,44527,1,7.92E+11,4450,10791928445277,"KINGS RIVER PACKING, LP"
5184,449691,N,MANDARIN CLEMENTINE TRI-WALL 015 EXP FANCY ,791928,44528,1,7.92E+11,4450,10791928445284,"KINGS RIVER PACKING, LP"
5185,449692,N,MANDARIN CLEMENTINE TRI-WALL 018 EXP FANCY ,791928,44529,1,7.92E+11,4450,10791928445291,"KINGS RIVER PACKING, LP"
5186,449693,N,MANDARIN CLEMENTINE TRI-WALL 021 EXP FANCY ,791928,44530,1,7.92E+11,4450,10791928445307,"KINGS RIVER PACKING, LP"
5187,449694,N,MANDARIN CLEMENTINE TRI-WALL 024 EXP FANCY ,791928,44531,1,7.92E+11,4450,10791928445314,"KINGS RIVER PACKING, LP"
5188,449695,N,MANDARIN CLEMENTINE TRI-WALL 028 EXP FANCY ,791928,44532,1,7.92E+11,4450,10791928445321,"KINGS RIVER PACKING, LP"
5189,449696,N,MANDARIN CLEMENTINE TRI-WALL 032 EXP FANCY ,791928,44533,1,7.92E+11,4450,10791928445338,"KINGS RIVER PACKING, LP"
5190,449697,N,MANDARIN CLEMENTINE TRI-WALL 036 EXP FANCY ,791928,44534,1,7.92E+11,4450,10791928445345,"KINGS RIVER PACKING, LP"
5191,449698,N,MANDARIN CLEMENTINE TRI-WALL 040/044 EXP FANCY ,791928,44535,1,7.92E+11,4450,10791928445352,"KINGS RIVER PACKING, LP"
5192,449699,N,MANDARIN CLEMENTINE TRI-WALL 015 FANCY ,791928,44536,1,7.92E+11,4450,10791928445369,"KINGS RIVER PACKING, LP"
5193,137905,N,MANDARIN CLEMENTINE TRI-WALL 018 FANCY ,791928,44537,1,7.92E+11,4450,10791928445376,"KINGS RIVER PACKING, LP"
5194,449700,N,MANDARIN CLEMENTINE TRI-WALL 021 FANCY ,791928,44538,1,7.92E+11,4450,10791928445383,"KINGS RIVER PACKING, LP"
5195,449701,N,MANDARIN CLEMENTINE TRI-WALL 024 FANCY ,791928,44539,1,7.92E+11,4450,10791928445390,"KINGS RIVER PACKING, LP"
